ProductID,ProductName,Category,City,Price,QuantitySold,Month,Year
626,Tablet,Electronics,Mashhad,32780000,32,10,2024
966,Table,Furniture,Ahvaz,3585000,321,8,2023
686,Camera,Electronics,Mashhad,27169000,48,6,2020
960,Table,Furniture,Tabriz,4150000,319,2,2020
133,Keyboard,Electronics,Isfahan,36496000,26,3,2022
705,Printer,Electronics,Karaj,45863000,8,1,2023
148,Keyboard,Electronics,Shiraz,10583000,26,7,2020
443,Bookshelf,Furniture,Kermanshah,2484000,496,10,2020
836,Mouse,Electronics,Ahvaz,37538000,19,8,2024
915,Tablet,Electronics,Shiraz,6215000,105,6,2023
742,Mouse,Electronics,Kermanshah,9132000,76,2,2023
612,Headphone,Electronics,Isfahan,25076000,50,7,2024
993,Table,Furniture,Ahvaz,3652000,470,10,2022
853,Tablet,Electronics,Mashhad,13273000,25,10,2021
994,Printer,Electronics,Tabriz,47126000,36,7,2022
822,Notebook,Stationery,Rasht,111000,276,3,2022
218,Headphone,Electronics,Rasht,12946000,33,4,2021
874,Table,Furniture,Karaj,1001000,291,6,2021
727,Headphone,Electronics,Kermanshah,46134000,30,8,2023
786,Laptop,Electronics,Tabriz,38133000,16,3,2023
952,Bookshelf,Furniture,Karaj,1928000,30,12,2021
957,Laptop,Electronics,Shiraz,19162000,9,3,2023
592,Chair,Furniture,Rasht,1809000,135,11,2022
394,Camera,Electronics,Isfahan,35704000,25,5,2022
110,Tablet,Electronics,Isfahan,17247000,15,4,2023
445,Table,Furniture,Isfahan,4830000,224,3,2021
931,Camera,Electronics,Isfahan,24084000,40,5,2024
437,Headphone,Electronics,Tabriz,46790000,20,11,2024
182,Keyboard,Electronics,Shiraz,45460000,31,3,2022
836,Bookshelf,Furniture,Shiraz,674000,88,5,2020
410,Bookshelf,Furniture,Rasht,2075000,86,12,2024
564,Printer,Electronics,Tehran,23565000,23,8,2020
500,Headphone,Electronics,Tabriz,3816000,236,3,2023
100,Smartphone,Electronics,Kermanshah,29725000,46,12,2024
790,Chair,Furniture,Rasht,2176000,434,5,2024
101,Pen,Stationery,Ahvaz,54000,433,1,2021
332,Bookshelf,Furniture,Rasht,4055000,248,9,2024
636,Headphone,Electronics,Tehran,33998000,29,4,2020
307,Notebook,Stationery,Tabriz,152000,74,6,2021
698,Notebook,Stationery,Mashhad,37000,344,2,2022
479,Laptop,Electronics,Ahvaz,44462000,36,9,2022
487,Bookshelf,Furniture,Mashhad,2291000,223,1,2021
980,Keyboard,Electronics,Shiraz,48250000,39,2,2023
738,Headphone,Electronics,Qom,40540000,21,9,2024
675,Bookshelf,Furniture,Shiraz,759000,43,5,2024
989,Pen,Stationery,Tabriz,28000,69,10,2022
691,Headphone,Electronics,Shiraz,31279000,5,12,2022
346,Laptop,Electronics,Karaj,5126000,410,4,2024
535,Monitor,Electronics,Ahvaz,45586000,50,6,2021
996,Monitor,Electronics,Rasht,45949000,45,10,2022
797,Monitor,Electronics,Qom,37278000,20,7,2021
409,Mouse,Electronics,Shiraz,26226000,47,9,2022
213,Smartphone,Electronics,Kermanshah,6469000,43,3,2022
340,Laptop,Electronics,Rasht,11463000,8,2,2020
966,Printer,Electronics,Rasht,27739000,8,11,2021
486,Mouse,Electronics,Tehran,39938000,47,2,2023
915,Notebook,Stationery,Tehran,145000,430,5,2022
959,Smartphone,Electronics,Shiraz,18261000,24,12,2024
263,Smartphone,Electronics,Isfahan,12440000,29,7,2023
755,Chair,Furniture,Tehran,869000,462,5,2024
217,Camera,Electronics,Tehran,37975000,49,11,2024
669,Notebook,Stationery,Isfahan,177000,458,1,2024
810,Tablet,Electronics,Kermanshah,3698000,58,3,2020
749,Bookshelf,Furniture,Isfahan,1647000,162,4,2022
156,Pen,Stationery,Mashhad,106000,465,7,2024
903,Printer,Electronics,Tehran,46328000,1,1,2020
412,Tablet,Electronics,Mashhad,36298000,31,6,2024
532,Printer,Electronics,Karaj,42412000,5,6,2021
127,Printer,Electronics,Rasht,41137000,9,6,2024
946,Table,Furniture,Qom,2390000,46,10,2022
202,Table,Furniture,Shiraz,4752000,329,7,2020
376,Bookshelf,Furniture,Tehran,917000,11,6,2021
606,Pen,Stationery,Shiraz,184000,353,4,2022
867,Mouse,Electronics,Karaj,27019000,5,9,2022
614,Bookshelf,Furniture,Qom,2634000,381,12,2020
246,Laptop,Electronics,Kermanshah,23518000,27,12,2023
779,Laptop,Electronics,Mashhad,6584000,132,4,2021
784,Tablet,Electronics,Qom,4816000,348,12,2024
300,Bookshelf,Furniture,Shiraz,1378000,60,12,2022
907,Table,Furniture,Mashhad,948000,458,1,2023
947,Smartphone,Electronics,Isfahan,21744000,39,11,2024
457,Notebook,Stationery,Kermanshah,83000,199,4,2020
965,Pen,Stationery,Isfahan,10000,342,2,2021
442,Headphone,Electronics,Mashhad,22443000,20,9,2024
933,Printer,Electronics,Karaj,41312000,17,5,2024
107,Pen,Stationery,Isfahan,120000,471,11,2024
226,Mouse,Electronics,Tabriz,43492000,39,11,2024
124,Table,Furniture,Tehran,1686000,465,4,2024
578,Camera,Electronics,Qom,6600000,298,1,2021
690,Bookshelf,Furniture,Ahvaz,4404000,48,1,2023
522,Table,Furniture,Qom,1902000,228,2,2022
823,Monitor,Electronics,Mashhad,38824000,16,7,2023
393,Headphone,Electronics,Mashhad,16248000,23,2,2020
144,Chair,Furniture,Rasht,4830000,485,10,2022
322,Bookshelf,Furniture,Ahvaz,4028000,301,1,2020
684,Keyboard,Electronics,Tehran,2314000,376,4,2022
909,Headphone,Electronics,Qom,36507000,17,6,2020
859,Desk Lamp,Office Supplies,Mashhad,317000,43,2,2021
725,Laptop,Electronics,Isfahan,41773000,3,1,2020
761,Smartphone,Electronics,Tehran,4585000,119,10,2024
447,Notebook,Stationery,Rasht,199000,366,7,2023
885,Keyboard,Electronics,Tabriz,31402000,15,10,2022
244,Bookshelf,Furniture,Rasht,4569000,172,8,2022
209,Pen,Stationery,Rasht,43000,374,2,2024
592,Monitor,Electronics,Shiraz,27958000,18,8,2022
808,Tablet,Electronics,Tabriz,3806000,450,8,2020
912,Monitor,Electronics,Rasht,41537000,1,5,2022
300,Chair,Furniture,Tehran,3695000,228,11,2024
445,Smartphone,Electronics,Karaj,48560000,47,10,2023
802,Pen,Stationery,Kermanshah,126000,147,10,2021
592,Pen,Stationery,Shiraz,140000,228,5,2024
742,Chair,Furniture,Qom,1406000,251,6,2020
716,Pen,Stationery,Tehran,168000,383,11,2020
631,Camera,Electronics,Kermanshah,39160000,6,6,2023
252,Desk Lamp,Office Supplies,Tehran,695000,392,5,2023
172,Tablet,Electronics,Karaj,47017000,19,6,2024
913,Printer,Electronics,Tehran,5681000,361,8,2024
864,Desk Lamp,Office Supplies,Ahvaz,929000,215,7,2023
835,Desk Lamp,Office Supplies,Isfahan,736000,193,7,2020
725,Pen,Stationery,Karaj,49000,403,1,2022
661,Mouse,Electronics,Tehran,29349000,9,11,2021
242,Chair,Furniture,Mashhad,2071000,269,7,2020
387,Bookshelf,Furniture,Qom,3456000,206,9,2021
149,Mouse,Electronics,Ahvaz,31811000,6,1,2020
690,Tablet,Electronics,Tehran,3765000,194,9,2020
234,Keyboard,Electronics,Rasht,30162000,19,7,2020
748,Smartphone,Electronics,Mashhad,33148000,14,12,2023
559,Table,Furniture,Rasht,3846000,417,6,2023
858,Smartphone,Electronics,Tehran,12873000,11,4,2021
828,Mouse,Electronics,Tabriz,4427000,93,3,2023
133,Headphone,Electronics,Shiraz,22469000,46,9,2023
295,Chair,Furniture,Karaj,2449000,182,4,2022
450,Camera,Electronics,Qom,30204000,20,5,2023
703,Tablet,Electronics,Kermanshah,32949000,41,11,2023
560,Bookshelf,Furniture,Shiraz,3354000,297,2,2022
391,Headphone,Electronics,Mashhad,38908000,49,10,2024
797,Table,Furniture,Qom,1447000,20,9,2024
254,Notebook,Stationery,Isfahan,64000,221,3,2024
847,Smartphone,Electronics,Rasht,35241000,29,9,2024
846,Chair,Furniture,Isfahan,1118000,35,12,2024
118,Mouse,Electronics,Shiraz,1241000,488,11,2022
322,Camera,Electronics,Kermanshah,33089000,46,2,2022
214,Keyboard,Electronics,Mashhad,1828000,80,3,2023
912,Smartphone,Electronics,Isfahan,41580000,29,2,2021
724,Monitor,Electronics,Isfahan,38202000,17,9,2024
349,Headphone,Electronics,Qom,23868000,15,8,2023
927,Camera,Electronics,Tehran,3727000,350,4,2024
467,Bookshelf,Furniture,Qom,849000,13,9,2022
250,Pen,Stationery,Isfahan,135000,262,10,2022
652,Table,Furniture,Qom,2148000,10,9,2023
275,Headphone,Electronics,Kermanshah,41482000,7,11,2021
180,Smartphone,Electronics,Qom,3501000,298,4,2021
485,Pen,Stationery,Ahvaz,147000,181,8,2022
819,Headphone,Electronics,Isfahan,31930000,17,6,2021
889,Monitor,Electronics,Rasht,16161000,2,1,2021
746,Mouse,Electronics,Rasht,1261000,256,5,2022
291,Pen,Stationery,Tehran,148000,128,10,2022
381,Pen,Stationery,Tehran,101000,70,11,2023
136,Printer,Electronics,Tabriz,43516000,17,10,2020
770,Headphone,Electronics,Shiraz,33455000,34,7,2020
695,Chair,Furniture,Rasht,1750000,468,11,2024
134,Mouse,Electronics,Ahvaz,45074000,25,8,2022
738,Pen,Stationery,Rasht,58000,191,11,2024
910,Chair,Furniture,Karaj,1583000,222,12,2023
651,Notebook,Stationery,Karaj,33000,304,11,2020
470,Chair,Furniture,Karaj,4501000,340,2,2023
352,Desk Lamp,Office Supplies,Qom,417000,417,7,2022
460,Pen,Stationery,Kermanshah,139000,325,4,2024
227,Camera,Electronics,Karaj,21135000,44,6,2022
281,Bookshelf,Furniture,Rasht,2633000,70,2,2020
279,Chair,Furniture,Tehran,3716000,239,6,2020
136,Table,Furniture,Kermanshah,715000,330,1,2023
545,Chair,Furniture,Tehran,1406000,24,4,2024
833,Camera,Electronics,Tehran,42976000,8,2,2020
326,Smartphone,Electronics,Karaj,43218000,43,8,2024
281,Notebook,Stationery,Rasht,122000,317,7,2024
860,Monitor,Electronics,Isfahan,33030000,30,8,2021
718,Monitor,Electronics,Isfahan,15727000,21,8,2021
122,Table,Furniture,Karaj,2675000,34,12,2023
894,Desk Lamp,Office Supplies,Qom,494000,30,7,2023
998,Chair,Furniture,Mashhad,1258000,128,3,2021
692,Mouse,Electronics,Rasht,37652000,2,10,2022
449,Laptop,Electronics,Qom,35746000,18,2,2024
840,Pen,Stationery,Mashhad,183000,332,6,2022
254,Printer,Electronics,Isfahan,45392000,48,1,2023
369,Smartphone,Electronics,Rasht,33754000,5,8,2023
958,Headphone,Electronics,Tabriz,26924000,26,5,2020
365,Monitor,Electronics,Mashhad,19429000,35,2,2023
236,Table,Furniture,Tabriz,2325000,381,4,2021
159,Monitor,Electronics,Kermanshah,36676000,26,9,2024
875,Printer,Electronics,Tabriz,45754000,13,8,2024
335,Monitor,Electronics,Mashhad,40904000,3,8,2021
402,Laptop,Electronics,Karaj,42382000,43,2,2020
536,Table,Furniture,Tehran,4831000,83,2,2024
810,Bookshelf,Furniture,Rasht,4171000,440,6,2021
381,Tablet,Electronics,Isfahan,11642000,40,9,2022
545,Keyboard,Electronics,Shiraz,17516000,26,10,2024
190,Bookshelf,Furniture,Mashhad,1906000,170,1,2020
733,Mouse,Electronics,Kermanshah,17212000,7,10,2020
830,Laptop,Electronics,Mashhad,34746000,34,7,2024
493,Tablet,Electronics,Karaj,24166000,34,6,2021
173,Printer,Electronics,Qom,45631000,12,2,2020
106,Camera,Electronics,Rasht,48427000,43,10,2023
396,Tablet,Electronics,Ahvaz,22454000,3,4,2024
269,Monitor,Electronics,Shiraz,8472000,91,3,2022
953,Mouse,Electronics,Rasht,6642000,329,11,2020
677,Laptop,Electronics,Tabriz,8905000,42,4,2024
778,Printer,Electronics,Shiraz,18131000,16,3,2024
824,Printer,Electronics,Tehran,40283000,1,7,2021
607,Headphone,Electronics,Mashhad,36943000,12,2,2022
309,Monitor,Electronics,Tehran,14253000,26,2,2024
664,Notebook,Stationery,Isfahan,151000,76,2,2022
607,Monitor,Electronics,Mashhad,12611000,26,3,2021
652,Monitor,Electronics,Rasht,6790000,500,12,2022
127,Notebook,Stationery,Isfahan,176000,220,11,2024
762,Desk Lamp,Office Supplies,Isfahan,309000,282,3,2024
394,Camera,Electronics,Kermanshah,13339000,16,2,2023
147,Tablet,Electronics,Rasht,49653000,15,8,2020
874,Table,Furniture,Qom,943000,89,1,2024
235,Chair,Furniture,Karaj,3382000,297,10,2024
392,Camera,Electronics,Mashhad,49623000,16,11,2020
113,Keyboard,Electronics,Karaj,20455000,24,4,2020
328,Laptop,Electronics,Karaj,7167000,317,10,2023
543,Camera,Electronics,Shiraz,34327000,2,10,2023
580,Monitor,Electronics,Ahvaz,1326000,177,10,2022
868,Notebook,Stationery,Tehran,156000,471,2,2024
206,Desk Lamp,Office Supplies,Mashhad,125000,79,1,2024
572,Printer,Electronics,Qom,38291000,4,12,2020
914,Chair,Furniture,Karaj,1054000,64,10,2024
327,Desk Lamp,Office Supplies,Tehran,997000,104,7,2024
957,Headphone,Electronics,Qom,11742000,16,9,2023
800,Monitor,Electronics,Shiraz,18200000,1,8,2020
471,Table,Furniture,Qom,2502000,108,9,2022
393,Laptop,Electronics,Kermanshah,12745000,34,7,2020
985,Headphone,Electronics,Tehran,29593000,41,10,2021
669,Notebook,Stationery,Shiraz,33000,376,12,2024
659,Camera,Electronics,Qom,44673000,35,10,2023
645,Smartphone,Electronics,Shiraz,3626000,26,1,2020
252,Monitor,Electronics,Karaj,24095000,26,5,2021
167,Desk Lamp,Office Supplies,Ahvaz,624000,146,3,2020
759,Monitor,Electronics,Mashhad,14570000,24,11,2020
565,Monitor,Electronics,Rasht,20481000,33,3,2020
420,Pen,Stationery,Tehran,64000,132,5,2022
896,Headphone,Electronics,Shiraz,21287000,19,9,2021
396,Headphone,Electronics,Tabriz,18491000,31,10,2021
484,Laptop,Electronics,Kermanshah,21872000,13,6,2020
527,Keyboard,Electronics,Shiraz,19769000,47,5,2020
258,Table,Furniture,Qom,2516000,174,11,2020
908,Printer,Electronics,Isfahan,44495000,17,6,2020
942,Pen,Stationery,Qom,91000,467,8,2023
378,Desk Lamp,Office Supplies,Tehran,73000,156,5,2021
394,Chair,Furniture,Isfahan,4947000,297,7,2022
996,Camera,Electronics,Kermanshah,29082000,18,7,2024
778,Monitor,Electronics,Tehran,1288000,45,9,2020
683,Table,Furniture,Kermanshah,1998000,467,7,2023
333,Smartphone,Electronics,Ahvaz,24197000,37,3,2022
689,Printer,Electronics,Rasht,12986000,44,5,2020
130,Camera,Electronics,Tehran,28098000,30,12,2021
985,Mouse,Electronics,Shiraz,12764000,47,3,2023
848,Bookshelf,Furniture,Tabriz,3245000,167,11,2020
365,Table,Furniture,Tabriz,4301000,182,10,2023
261,Bookshelf,Furniture,Qom,1481000,179,7,2023
186,Laptop,Electronics,Qom,9097000,29,7,2020
152,Notebook,Stationery,Shiraz,140000,417,3,2024
740,Keyboard,Electronics,Qom,10685000,48,9,2023
854,Mouse,Electronics,Rasht,13323000,15,2,2021
203,Pen,Stationery,Tehran,167000,109,6,2021
941,Pen,Stationery,Rasht,45000,497,6,2024
220,Bookshelf,Furniture,Tabriz,3926000,107,12,2023
203,Laptop,Electronics,Rasht,28487000,18,4,2023
359,Chair,Furniture,Rasht,3669000,475,1,2021
929,Printer,Electronics,Mashhad,31209000,17,2,2023
920,Bookshelf,Furniture,Rasht,2521000,115,2,2024
386,Printer,Electronics,Ahvaz,32633000,1,4,2024
872,Desk Lamp,Office Supplies,Tabriz,83000,154,5,2020
216,Smartphone,Electronics,Shiraz,38254000,2,4,2020
612,Chair,Furniture,Qom,1929000,423,10,2021
736,Bookshelf,Furniture,Tabriz,1464000,356,9,2021
449,Camera,Electronics,Karaj,33868000,17,6,2023
140,Chair,Furniture,Karaj,4425000,280,5,2022
951,Keyboard,Electronics,Qom,2929000,192,2,2020
126,Notebook,Stationery,Rasht,197000,209,1,2021
209,Desk Lamp,Office Supplies,Tehran,573000,77,4,2023
366,Notebook,Stationery,Isfahan,181000,228,1,2022
889,Printer,Electronics,Tabriz,27861000,40,11,2020
575,Camera,Electronics,Mashhad,25074000,40,7,2020
177,Laptop,Electronics,Mashhad,25031000,13,12,2022
832,Keyboard,Electronics,Mashhad,32283000,33,6,2024
272,Bookshelf,Furniture,Rasht,2859000,96,2,2022
669,Table,Furniture,Kermanshah,1788000,36,3,2023
194,Table,Furniture,Kermanshah,4155000,325,4,2023
929,Monitor,Electronics,Qom,17446000,36,6,2021
706,Notebook,Stationery,Karaj,67000,99,8,2023
919,Table,Furniture,Rasht,3230000,318,5,2021
232,Monitor,Electronics,Isfahan,13207000,32,4,2020
552,Chair,Furniture,Tabriz,2691000,34,6,2023
673,Chair,Furniture,Kermanshah,4079000,113,6,2022
860,Mouse,Electronics,Ahvaz,44786000,25,5,2021
839,Printer,Electronics,Shiraz,44710000,24,10,2021
973,Pen,Stationery,Ahvaz,148000,152,4,2024
482,Notebook,Stationery,Shiraz,133000,142,1,2022
881,Table,Furniture,Tehran,610000,489,11,2021
350,Keyboard,Electronics,Kermanshah,8066000,64,12,2020
513,Chair,Furniture,Qom,4406000,98,8,2024
115,Monitor,Electronics,Karaj,24193000,28,7,2020
841,Keyboard,Electronics,Tehran,24476000,31,9,2022
618,Chair,Furniture,Tabriz,1071000,448,1,2022
255,Bookshelf,Furniture,Ahvaz,4684000,289,10,2024
934,Smartphone,Electronics,Kermanshah,47005000,24,4,2022
593,Chair,Furniture,Kermanshah,2044000,55,10,2020
611,Smartphone,Electronics,Kermanshah,32036000,15,9,2020
202,Notebook,Stationery,Rasht,127000,398,7,2022
966,Bookshelf,Furniture,Kermanshah,1394000,159,5,2022
527,Tablet,Electronics,Shiraz,15936000,41,5,2023
788,Mouse,Electronics,Isfahan,12821000,50,7,2021
265,Pen,Stationery,Kermanshah,146000,322,10,2022
463,Keyboard,Electronics,Rasht,16041000,43,4,2024
972,Tablet,Electronics,Karaj,7480000,276,8,2021
671,Mouse,Electronics,Mashhad,39384000,27,12,2022
962,Table,Furniture,Rasht,3683000,31,4,2022
815,Pen,Stationery,Rasht,78000,412,9,2022
498,Camera,Electronics,Mashhad,9690000,326,12,2020
273,Monitor,Electronics,Isfahan,21671000,47,7,2022
135,Headphone,Electronics,Tabriz,16392000,23,9,2022
701,Camera,Electronics,Kermanshah,32028000,14,8,2020
794,Desk Lamp,Office Supplies,Tehran,77000,142,6,2022
595,Bookshelf,Furniture,Qom,4152000,378,5,2024
634,Table,Furniture,Karaj,4016000,334,9,2022
809,Pen,Stationery,Mashhad,158000,249,11,2020
366,Headphone,Electronics,Karaj,19408000,45,5,2020
338,Table,Furniture,Mashhad,4632000,439,1,2021
429,Desk Lamp,Office Supplies,Tabriz,322000,428,10,2021
294,Notebook,Stationery,Shiraz,13000,96,5,2023
199,Desk Lamp,Office Supplies,Karaj,491000,52,8,2020
226,Desk Lamp,Office Supplies,Rasht,403000,169,3,2023
693,Camera,Electronics,Rasht,25998000,6,9,2022
955,Chair,Furniture,Tehran,4227000,13,2,2023
123,Mouse,Electronics,Tabriz,39317000,5,11,2022
394,Laptop,Electronics,Karaj,48338000,27,10,2024
164,Printer,Electronics,Tabriz,28507000,24,7,2023
752,Bookshelf,Furniture,Shiraz,4561000,285,11,2023
730,Pen,Stationery,Ahvaz,160000,21,6,2020
671,Smartphone,Electronics,Shiraz,39943000,30,3,2024
997,Printer,Electronics,Mashhad,8139000,75,8,2023
603,Smartphone,Electronics,Qom,6190000,497,4,2021
116,Keyboard,Electronics,Karaj,36097000,35,1,2024
112,Printer,Electronics,Tabriz,46053000,7,2,2024
255,Smartphone,Electronics,Isfahan,41218000,43,7,2020
388,Table,Furniture,Mashhad,2690000,449,7,2022
729,Bookshelf,Furniture,Kermanshah,1317000,271,5,2022
318,Chair,Furniture,Isfahan,763000,389,6,2023
328,Notebook,Stationery,Mashhad,172000,428,1,2020
467,Smartphone,Electronics,Shiraz,13654000,30,10,2024
863,Keyboard,Electronics,Shiraz,4759000,111,1,2023
156,Pen,Stationery,Kermanshah,156000,307,10,2024
419,Notebook,Stationery,Kermanshah,172000,25,3,2023
141,Printer,Electronics,Karaj,13516000,45,9,2020
675,Headphone,Electronics,Shiraz,10491000,45,8,2023
765,Chair,Furniture,Qom,2333000,418,7,2024
697,Tablet,Electronics,Ahvaz,39286000,14,6,2022
897,Pen,Stationery,Qom,128000,418,11,2020
418,Camera,Electronics,Tehran,25124000,8,3,2023
433,Pen,Stationery,Shiraz,88000,252,1,2022
987,Bookshelf,Furniture,Mashhad,3599000,333,9,2022
937,Chair,Furniture,Rasht,4875000,178,5,2022
539,Pen,Stationery,Shiraz,49000,297,7,2024
355,Desk Lamp,Office Supplies,Tehran,796000,459,6,2023
860,Printer,Electronics,Shiraz,33175000,10,12,2022
393,Laptop,Electronics,Kermanshah,14374000,16,6,2021
219,Tablet,Electronics,Isfahan,23308000,33,6,2020
370,Tablet,Electronics,Mashhad,15429000,29,11,2023
127,Camera,Electronics,Tabriz,45850000,29,7,2024
921,Chair,Furniture,Kermanshah,1174000,306,7,2022
190,Monitor,Electronics,Rasht,39209000,37,7,2021
391,Monitor,Electronics,Tehran,28289000,21,10,2021
201,Bookshelf,Furniture,Rasht,4292000,432,10,2022
939,Notebook,Stationery,Karaj,34000,368,4,2023
681,Keyboard,Electronics,Rasht,26383000,36,12,2023
908,Printer,Electronics,Ahvaz,34156000,31,12,2022
631,Desk Lamp,Office Supplies,Tehran,259000,327,4,2020
249,Smartphone,Electronics,Shiraz,31842000,36,4,2024
173,Camera,Electronics,Rasht,16126000,8,2,2022
858,Mouse,Electronics,Qom,27872000,1,3,2024
706,Monitor,Electronics,Tehran,41366000,47,12,2023
378,Chair,Furniture,Tehran,629000,201,8,2021
219,Laptop,Electronics,Qom,44854000,45,2,2020
248,Chair,Furniture,Tabriz,4939000,439,2,2020
695,Table,Furniture,Kermanshah,4117000,335,7,2024
554,Keyboard,Electronics,Tehran,4686000,315,2,2023
392,Camera,Electronics,Ahvaz,3688000,449,9,2022
407,Notebook,Stationery,Ahvaz,37000,235,5,2020
864,Laptop,Electronics,Mashhad,37047000,31,4,2024
974,Chair,Furniture,Mashhad,2697000,214,6,2022
899,Bookshelf,Furniture,Mashhad,2273000,394,7,2023
871,Tablet,Electronics,Tehran,13449000,33,2,2023
856,Camera,Electronics,Isfahan,9030000,264,9,2020
574,Monitor,Electronics,Shiraz,48872000,21,11,2024
297,Keyboard,Electronics,Mashhad,12321000,22,10,2022
919,Keyboard,Electronics,Tehran,5982000,234,11,2023
109,Notebook,Stationery,Kermanshah,163000,465,3,2024
888,Pen,Stationery,Tehran,111000,276,4,2024
196,Table,Furniture,Shiraz,3046000,286,8,2020
497,Camera,Electronics,Karaj,28321000,17,4,2020
349,Smartphone,Electronics,Tabriz,17907000,9,7,2024
109,Desk Lamp,Office Supplies,Karaj,664000,103,7,2024
976,Chair,Furniture,Isfahan,3485000,339,3,2024
707,Smartphone,Electronics,Mashhad,5051000,71,6,2023
134,Keyboard,Electronics,Mashhad,48624000,26,4,2021
126,Mouse,Electronics,Tabriz,2019000,36,3,2022
831,Desk Lamp,Office Supplies,Tabriz,565000,485,3,2024
